date_time,matchday,home_team,home_score,guest_score,guest_team,season
2017-09-16T18:30:00,4,RB Leipzig,2,1,Borussia Mönchengladbach,2017
2017-09-17T13:30:00,4,TSG 1899 Hoffenheim,1,0,Hertha BSC,2017
2017-09-17T15:30:00,4,Bayer Leverkusen,3,0,SC Freiburg,2017
2017-09-17T18:00:00,4,BV Borussia Dortmund 09,2,0,1. FC Köln,2017
2017-09-19T18:30:00,5,Borussia Mönchengladbach,0,0,VfB Stuttgart,2017
2017-09-19T20:30:00,5,FC Schalke 04,0,2,FC Bayern München,2017
2017-09-19T20:30:00,5,FC Augsburg,1,0,RB Leipzig,2017
2017-09-19T20:30:00,5,VfL Wolfsburg,1,0,Werder Bremen,2017
2017-09-20T18:30:00,5,1. FC Köln,0,1,Eintracht Frankfurt,2017
2017-09-20T20:30:00,5,Hertha BSC,2,0,Bayer Leverkusen,2017
2017-09-20T20:30:00,5,SC Freiburg,0,0,Hannover 96,2017
2017-09-20T20:30:00,5,Hamburger SV,0,1,BV Borussia Dortmund 09,2017
2017-09-20T20:30:00,5,1. FSV Mainz 05,2,2,TSG 1899 Hoffenheim,2017
2017-09-22T20:30:00,6,FC Bayern München,2,0,VfL Wolfsburg,2017
2017-09-23T15:30:00,6,RB Leipzig,1,0,Eintracht Frankfurt,2017
2017-09-23T15:30:00,6,TSG 1899 Hoffenheim,1,0,FC Schalke 04,2017
2017-09-23T15:30:00,6,Werder Bremen,0,0,SC Freiburg,2017
2017-09-23T15:30:00,6,1. FSV Mainz 05,0,0,Hertha BSC,2017
2017-09-23T15:30:00,6,VfB Stuttgart,0,0,FC Augsburg,2017
2017-09-23T18:30:00,6,BV Borussia Dortmund 09,3,0,Borussia Mönchengladbach,2017
2017-09-24T15:30:00,6,Hannover 96,0,0,1. FC Köln,2017
2017-09-24T18:00:00,6,Bayer Leverkusen,2,0,Hamburger SV,2017
2017-09-29T20:30:00,7,FC Schalke 04,1,0,Bayer Leverkusen,2017
2017-09-30T15:30:00,7,Borussia Mönchengladbach,0,0,Hannover 96,2017
2017-09-30T15:30:00,7,Eintracht Frankfurt,1,0,VfB Stuttgart,2017
2017-09-30T15:30:00,7,FC Augsburg,1,2,BV Borussia Dortmund 09,2017
2017-09-30T15:30:00,7,VfL Wolfsburg,0,0,1. FSV Mainz 05,2017
2017-09-30T18:30:00,7,Hamburger SV,0,0,Werder Bremen,2017
2017-10-01T13:30:00,7,SC Freiburg,2,1,TSG 1899 Hoffenheim,2017
2017-10-01T15:30:00,7,Hertha BSC,0,1,FC Bayern München,2017
2017-10-01T18:00:00,7,1. FC Köln,0,1,RB Leipzig,2017
2017-10-13T20:30:00,8,VfB Stuttgart,1,0,1. FC Köln,2017
2017-10-14T15:30:00,8,FC Bayern München,2,0,SC Freiburg,2017
2017-10-14T15:30:00,8,TSG 1899 Hoffenheim,0,0,FC Augsburg,2017
2017-10-14T15:30:00,8,Hertha BSC,0,0,FC Schalke 04,2017
2017-10-14T15:30:00,8,1. FSV Mainz 05,1,1,Hamburger SV,2017
2017-10-14T15:30:00,8,Hannover 96,1,1,Eintracht Frankfurt,2017
2017-10-14T18:30:00,8,BV Borussia Dortmund 09,1,2,RB Leipzig,2017
2017-10-15T15:30:00,8,Bayer Leverkusen,1,1,VfL Wolfsburg,2017
2017-10-15T18:00:00,8,Werder Bremen,0,2,Borussia Mönchengladbach,2017
2017-10-20T20:30:00,9,FC Schalke 04,1,0,1. FSV Mainz 05,2017
2017-10-21T15:30:00,9,RB Leipzig,1,0,VfB Stuttgart,2017
2017-10-21T15:30:00,9,Borussia Mönchengladbach,1,0,Bayer Leverkusen,2017
2017-10-21T15:30:00,9,Eintracht Frankfurt,0,1,BV Borussia Dortmund 09,2017
2017-10-21T15:30:00,9,FC Augsburg,1,0,Hannover 96,2017
2017-10-21T18:30:00,9,Hamburger SV,0,0,FC Bayern München,2017
2017-10-22T13:30:00,9,1. FC Köln,0,0,Werder Bremen,2017
2017-10-22T15:30:00,9,SC Freiburg,0,0,Hertha BSC,2017
2017-10-22T18:00:00,9,VfL Wolfsburg,0,0,TSG 1899 Hoffenheim,2017
2017-10-27T20:30:00,10,1. FSV Mainz 05,0,1,Eintracht Frankfurt,2017
2017-10-28T15:30:00,10,TSG 1899 Hoffenheim,1,0,Borussia Mönchengladbach,2017
2017-10-28T15:30:00,10,Hertha BSC,1,0,Hamburger SV,2017
2017-10-28T15:30:00,10,FC Schalke 04,1,0,VfL Wolfsburg,2017
2017-10-28T15:30:00,10,Bayer Leverkusen,0,1,1. FC Köln,2017
2017-10-28T15:30:00,10,Hannover 96,2,1,BV Borussia Dortmund 09,2017
2017-10-28T18:30:00,10,FC Bayern München,2,0,RB Leipzig,2017
2017-10-29T15:30:00,10,Werder Bremen,0,2,FC Augsburg,2017
2017-10-29T18:00:00,10,VfB Stuttgart,2,0,SC Freiburg,2017
2017-11-03T20:30:00,11,Eintracht Frankfurt,1,1,Werder Bremen,2017
2017-11-04T15:30:00,11,RB Leipzig,0,0,Hannover 96,2017
2017-11-04T15:30:00,11,SC Freiburg,0,0,FC Schalke 04,2017
2017-11-04T15:30:00,11,Borussia Mönchengladbach,0,1,1. FSV Mainz 05,2017
2017-11-04T15:30:00,11,FC Augsburg,0,0,Bayer Leverkusen,2017
2017-11-04T15:30:00,11,Hamburger SV,1,0,VfB Stuttgart,2017
2017-11-04T18:30:00,11,BV Borussia Dortmund 09,0,2,FC Bayern München,2017
2017-11-05T15:30:00,11,1. FC Köln,0,1,TSG 1899 Hoffenheim,2017
2017-11-05T18:00:00,11,VfL Wolfsburg,2,1,Hertha BSC,2017
2017-11-17T20:30:00,12,VfB Stuttgart,1,1,BV Borussia Dortmund 09,2017
2017-11-18T15:30:00,12,FC Bayern München,2,0,FC Augsburg,2017
2017-11-18T15:30:00,12,TSG 1899 Hoffenheim,0,1,Eintracht Frankfurt,2017
2017-11-18T15:30:00,12,Bayer Leverkusen,1,1,RB Leipzig,2017
2017-11-18T15:30:00,12,1. FSV Mainz 05,1,0,1. FC Köln,2017
2017-11-18T15:30:00,12,VfL Wolfsburg,2,0,SC Freiburg,2017
2017-11-18T18:30:00,12,Hertha BSC,1,3,Borussia Mönchengladbach,2017
2017-11-19T15:30:00,12,FC Schalke 04,1,0,Hamburger SV,2017
2017-11-19T18:00:00,12,Werder Bremen,1,0,Hannover 96,2017
2017-11-24T20:30:00,13,Hannover 96,0,1,VfB Stuttgart,2017
2017-11-25T15:30:00,13,BV Borussia Dortmund 09,4,0,FC Schalke 04,2017
2017-11-25T15:30:00,13,RB Leipzig,1,0,Werder Bremen,2017
2017-11-25T15:30:00,13,SC Freiburg,0,0,1. FSV Mainz 05,2017
2017-11-25T15:30:00,13,Eintracht Frankfurt,0,0,Bayer Leverkusen,2017
2017-11-25T15:30:00,13,FC Augsburg,0,1,VfL Wolfsburg,2017
2017-11-25T18:30:00,13,Borussia Mönchengladbach,2,0,FC Bayern München,2017
2017-11-26T15:30:00,13,Hamburger SV,1,0,TSG 1899 Hoffenheim,2017
2017-11-26T18:00:00,13,1. FC Köln,0,1,Hertha BSC,2017
2017-12-01T20:30:00,14,SC Freiburg,0,0,Hamburger SV,2017
2017-12-02T15:30:00,14,FC Bayern München,1,1,Hannover 96,2017
2017-12-02T15:30:00,14,TSG 1899 Hoffenheim,1,0,RB Leipzig,2017
2017-12-02T15:30:00,14,Werder Bremen,1,0,VfB Stuttgart,2017
2017-12-02T15:30:00,14,Bayer Leverkusen,1,0,BV Borussia Dortmund 09,2017
2017-12-02T15:30:00,14,1. FSV Mainz 05,0,2,FC Augsburg,2017
2017-12-02T18:30:00,14,FC Schalke 04,1,0,1. FC Köln,2017
2017-12-03T15:30:00,14,Hertha BSC,1,1,Eintracht Frankfurt,2017
2017-12-03T18:00:00,14,VfL Wolfsburg,2,0,Borussia Mönchengladbach,2017
2017-12-08T20:30:00,15,VfB Stuttgart,0,1,Bayer Leverkusen,2017
2017-12-09T15:30:00,15,BV Borussia Dortmund 09,0,1,Werder Bremen,2017
2017-12-09T15:30:00,15,RB Leipzig,2,1,1. FSV Mainz 05,2017
2017-12-09T15:30:00,15,Eintracht Frankfurt,0,1,FC Bayern München,2017
2017-12-09T15:30:00,15,Hamburger SV,0,0,VfL Wolfsburg,2017
2017-12-09T18:30:00,15,Borussia Mönchengladbach,1,0,FC Schalke 04,2017
2017-12-10T13:30:00,15,1. FC Köln,3,1,SC Freiburg,2017
2017-12-10T15:30:00,15,Hannover 96,0,0,TSG 1899 Hoffenheim,2017
2017-12-10T18:00:00,15,FC Augsburg,0,0,Hertha BSC,2017
2017-12-12T18:30:00,16,VfL Wolfsburg,1,0,RB Leipzig,2017
2017-12-12T20:30:00,16,SC Freiburg,1,0,Borussia Mönchengladbach,2017
2017-12-12T20:30:00,16,Hamburger SV,1,2,Eintracht Frankfurt,2017
2017-12-12T20:30:00,16,1. FSV Mainz 05,0,0,BV Borussia Dortmund 09,2017
2017-12-13T18:30:00,16,TSG 1899 Hoffenheim,0,0,VfB Stuttgart,2017
2017-12-13T20:30:00,16,FC Bayern München,0,0,1. FC Köln,2017
2017-12-13T20:30:00,16,Hertha BSC,2,0,Hannover 96,2017
2017-12-13T20:30:00,16,FC Schalke 04,1,0,FC Augsburg,2017
2017-12-13T20:30:00,16,Bayer Leverkusen,1,0,Werder Bremen,2017
2017-12-15T20:30:00,17,Borussia Mönchengladbach,1,0,Hamburger SV,2017
2017-12-16T15:30:00,17,1. FC Köln,0,0,VfL Wolfsburg,2017
2017-12-16T15:30:00,17,Werder Bremen,2,0,1. FSV Mainz 05,2017
2017-12-16T15:30:00,17,Eintracht Frankfurt,1,0,FC Schalke 04,2017
2017-12-16T15:30:00,17,FC Augsburg,1,1,SC Freiburg,2017
2017-12-16T15:30:00,17,VfB Stuttgart,0,0,FC Bayern München,2017
2017-12-16T18:30:00,17,BV Borussia Dortmund 09,0,1,TSG 1899 Hoffenheim,2017
2017-12-17T15:30:00,17,Hannover 96,3,2,Bayer Leverkusen,2017
2017-12-17T18:00:00,17,RB Leipzig,0,2,Hertha BSC,2017
2018-01-12T20:30:00,18,Bayer Leverkusen,0,1,FC Bayern München,2017
2018-01-13T15:30:00,18,Werder Bremen,0,1,TSG 1899 Hoffenheim,2017
2018-01-13T15:30:00,18,Eintracht Frankfurt,1,0,SC Freiburg,2017
2018-01-13T15:30:00,18,FC Augsburg,0,0,Hamburger SV,2017
2018-01-13T15:30:00,18,Hannover 96,2,2,1. FSV Mainz 05,2017
2018-01-13T15:30:00,18,VfB Stuttgart,0,0,Hertha BSC,2017
2018-01-13T18:30:00,18,RB Leipzig,1,0,FC Schalke 04,2017
2018-01-14T15:30:00,18,1. FC Köln,1,0,Borussia Mönchengladbach,2017
2018-01-14T18:00:00,18,BV Borussia Dortmund 09,0,0,VfL Wolfsburg,2017
2018-01-19T20:30:00,19,Hertha BSC,0,0,BV Borussia Dortmund 09,2017
2018-01-20T15:30:00,19,TSG 1899 Hoffenheim,0,1,Bayer Leverkusen,2017
2018-01-20T15:30:00,19,SC Freiburg,0,0,RB Leipzig,2017
2018-01-20T15:30:00,19,Borussia Mönchengladbach,1,0,FC Augsburg,2017
2018-01-20T15:30:00,19,1. FSV Mainz 05,1,1,VfB Stuttgart,2017
2018-01-20T15:30:00,19,VfL Wolfsburg,0,2,Eintracht Frankfurt,2017
2018-01-20T18:30:00,19,Hamburger SV,0,1,1. FC Köln,2017
2018-01-21T15:30:00,19,FC Bayern München,1,1,Werder Bremen,2017
2018-01-21T18:00:00,19,FC Schalke 04,1,0,Hannover 96,2017
2018-01-26T20:30:00,20,Eintracht Frankfurt,1,0,Borussia Mönchengladbach,2017
2018-01-27T15:30:00,20,FC Bayern München,2,2,TSG 1899 Hoffenheim,2017
2018-01-27T15:30:00,20,BV Borussia Dortmund 09,1,1,SC Freiburg,2017
2018-01-27T15:30:00,20,RB Leipzig,1,1,Hamburger SV,2017
2018-01-27T15:30:00,20,1. FC Köln,1,0,FC Augsburg,2017
2018-01-27T15:30:00,20,VfB Stuttgart,0,2,FC Schalke 04,2017
2018-01-27T18:30:00,20,Werder Bremen,0,0,Hertha BSC,2017
2018-01-28T15:30:00,20,Bayer Leverkusen,0,0,1. FSV Mainz 05,2017
2018-01-28T18:00:00,20,Hannover 96,0,0,VfL Wolfsburg,2017
2018-02-02T20:30:00,21,1. FC Köln,0,1,BV Borussia Dortmund 09,2017
2018-02-03T15:30:00,21,Hertha BSC,0,1,TSG 1899 Hoffenheim,2017
2018-02-03T15:30:00,21,SC Freiburg,0,0,Bayer Leverkusen,2017
2018-02-03T15:30:00,21,FC Schalke 04,1,0,Werder Bremen,2017
2018-02-03T15:30:00,21,1. FSV Mainz 05,0,2,FC Bayern München,2017
2018-02-03T15:30:00,21,VfL Wolfsburg,1,0,VfB Stuttgart,2017
2018-02-03T18:30:00,21,Borussia Mönchengladbach,0,0,RB Leipzig,2017
2018-02-04T15:30:00,21,FC Augsburg,1,0,Eintracht Frankfurt,2017
2018-02-04T18:00:00,21,Hamburger SV,0,1,Hannover 96,2017
2018-02-09T20:30:00,22,RB Leipzig,1,0,FC Augsburg,2017
2018-02-10T15:30:00,22,BV Borussia Dortmund 09,0,0,Hamburger SV,2017
2018-02-10T15:30:00,22,TSG 1899 Hoffenheim,1,1,1. FSV Mainz 05,2017
2018-02-10T15:30:00,22,Eintracht Frankfurt,1,0,1. FC Köln,2017
2018-02-10T15:30:00,22,Bayer Leverkusen,0,1,Hertha BSC,2017
2018-02-10T15:30:00,22,Hannover 96,1,0,SC Freiburg,2017
2018-02-10T18:30:00,22,FC Bayern München,2,1,FC Schalke 04,2017
2018-02-11T15:30:00,22,VfB Stuttgart,1,0,Borussia Mönchengladbach,2017
2018-02-11T18:00:00,22,Werder Bremen,2,0,VfL Wolfsburg,2017
2018-02-16T20:30:00,23,Hertha BSC,0,1,1. FSV Mainz 05,2017
2018-02-17T15:30:00,23,1. FC Köln,1,1,Hannover 96,2017
2018-02-17T15:30:00,23,SC Freiburg,1,0,Werder Bremen,2017
2018-02-17T15:30:00,23,Hamburger SV,0,1,Bayer Leverkusen,2017
2018-02-17T15:30:00,23,VfL Wolfsburg,1,0,FC Bayern München,2017
2018-02-17T18:30:00,23,FC Schalke 04,2,0,TSG 1899 Hoffenheim,2017
2018-02-18T15:30:00,23,FC Augsburg,0,1,VfB Stuttgart,2017
2018-02-18T18:00:00,23,Borussia Mönchengladbach,0,1,BV Borussia Dortmund 09,2017
2018-02-19T20:30:00,23,Eintracht Frankfurt,2,1,RB Leipzig,2017
2018-02-23T20:30:00,24,1. FSV Mainz 05,1,1,VfL Wolfsburg,2017
2018-02-24T15:30:00,24,FC Bayern München,0,0,Hertha BSC,2017
2018-02-24T15:30:00,24,TSG 1899 Hoffenheim,1,0,SC Freiburg,2017
2018-02-24T15:30:00,24,Hannover 96,0,0,Borussia Mönchengladbach,2017
2018-02-24T15:30:00,24,VfB Stuttgart,1,0,Eintracht Frankfurt,2017
2018-02-24T18:30:00,24,Werder Bremen,0,0,Hamburger SV,2017
2018-02-25T15:30:00,24,Bayer Leverkusen,0,1,FC Schalke 04,2017
2018-02-25T18:00:00,24,RB Leipzig,1,0,1. FC Köln,2017
2018-02-26T20:30:00,24,BV Borussia Dortmund 09,1,0,FC Augsburg,2017
2018-03-02T20:30:00,25,Borussia Mönchengladbach,2,0,Werder Bremen,2017
2018-03-03T15:30:00,25,FC Schalke 04,1,0,Hertha BSC,2017
2018-03-03T15:30:00,25,Eintracht Frankfurt,1,0,Hannover 96,2017
2018-03-03T15:30:00,25,FC Augsburg,0,1,TSG 1899 Hoffenheim,2017
2018-03-03T15:30:00,25,Hamburger SV,0,0,1. FSV Mainz 05,2017
2018-03-03T15:30:00,25,VfL Wolfsburg,0,1,Bayer Leverkusen,2017
2018-03-03T18:30:00,25,RB Leipzig,1,1,BV Borussia Dortmund 09,2017
2018-03-04T15:30:00,25,1. FC Köln,1,2,VfB Stuttgart,2017
2018-03-04T18:00:00,25,SC Freiburg,0,2,FC Bayern München,2017
2018-03-09T20:30:00,26,1. FSV Mainz 05,0,0,FC Schalke 04,2017
2018-03-10T15:30:00,26,FC Bayern München,3,0,Hamburger SV,2017
2018-03-10T15:30:00,26,TSG 1899 Hoffenheim,1,0,VfL Wolfsburg,2017
2018-03-10T15:30:00,26,Hertha BSC,0,0,SC Freiburg,2017
2018-03-10T15:30:00,26,Hannover 96,1,2,FC Augsburg,2017
2018-03-10T18:30:00,26,Bayer Leverkusen,1,0,Borussia Mönchengladbach,2017
2018-03-11T15:30:00,26,VfB Stuttgart,0,0,RB Leipzig,2017
2018-03-11T18:00:00,26,BV Borussia Dortmund 09,1,0,Eintracht Frankfurt,2017
2018-03-12T20:30:00,26,Werder Bremen,1,0,1. FC Köln,2017
2018-03-16T20:30:00,27,SC Freiburg,0,1,VfB Stuttgart,2017
2018-03-17T15:30:00,27,Borussia Mönchengladbach,1,1,TSG 1899 Hoffenheim,2017
2018-03-17T15:30:00,27,Eintracht Frankfurt,3,0,1. FSV Mainz 05,2017
2018-03-17T15:30:00,27,FC Augsburg,0,2,Werder Bremen,2017
2018-03-17T15:30:00,27,Hamburger SV,1,0,Hertha BSC,2017
2018-03-17T18:30:00,27,VfL Wolfsburg,0,0,FC Schalke 04,2017
2018-03-18T13:30:00,27,BV Borussia Dortmund 09,1,0,Hannover 96,2017
2018-03-18T15:30:00,27,1. FC Köln,1,0,Bayer Leverkusen,2017
2018-03-18T18:00:00,27,RB Leipzig,1,1,FC Bayern München,2017
2018-03-31T15:30:00,28,TSG 1899 Hoffenheim,1,0,1. FC Köln,2017
2018-03-31T15:30:00,28,FC Schalke 04,0,0,SC Freiburg,2017
2018-03-31T15:30:00,28,Bayer Leverkusen,0,0,FC Augsburg,2017
2018-03-31T15:30:00,28,Hannover 96,0,1,RB Leipzig,2017
2018-03-31T15:30:00,28,VfB Stuttgart,1,1,Hamburger SV,2017
2018-03-31T18:30:00,28,FC Bayern München,5,0,BV Borussia Dortmund 09,2017
2018-03-31T20:30:00,28,Hertha BSC,0,0,VfL Wolfsburg,2017
2018-04-01T15:30:00,28,Werder Bremen,1,0,Eintracht Frankfurt,2017
2018-04-01T18:00:00,28,1. FSV Mainz 05,0,0,Borussia Mönchengladbach,2017
2018-04-06T20:30:00,29,Hannover 96,2,0,Werder Bremen,2017
2018-04-07T15:30:00,29,1. FC Köln,1,0,1. FSV Mainz 05,2017
2018-04-07T15:30:00,29,SC Freiburg,0,1,VfL Wolfsburg,2017
2018-04-07T15:30:00,29,Borussia Mönchengladbach,0,1,Hertha BSC,2017
2018-04-07T15:30:00,29,FC Augsburg,1,2,FC Bayern München,2017
2018-04-07T18:30:00,29,Hamburger SV,1,1,FC Schalke 04,2017
2018-04-08T15:30:00,29,BV Borussia Dortmund 09,1,0,VfB Stuttgart,2017
2018-04-08T18:00:00,29,Eintracht Frankfurt,0,0,TSG 1899 Hoffenheim,2017
2018-04-09T20:30:00,29,RB Leipzig,1,1,Bayer Leverkusen,2017
2018-04-13T20:30:00,30,VfL Wolfsburg,0,0,FC Augsburg,2017
2018-04-14T15:30:00,30,TSG 1899 Hoffenheim,2,0,Hamburger SV,2017
2018-04-14T15:30:00,30,Hertha BSC,0,1,1. FC Köln,2017
2018-04-14T15:30:00,30,Bayer Leverkusen,1,1,Eintracht Frankfurt,2017
2018-04-14T15:30:00,30,VfB Stuttgart,0,0,Hannover 96,2017
2018-04-14T18:30:00,30,FC Bayern München,2,1,Borussia Mönchengladbach,2017
2018-04-15T15:30:00,30,FC Schalke 04,0,0,BV Borussia Dortmund 09,2017
2018-04-15T18:00:00,30,Werder Bremen,1,0,RB Leipzig,2017
2018-04-16T20:30:00,30,1. FSV Mainz 05,1,0,SC Freiburg,2017
2018-04-20T20:30:00,31,Borussia Mönchengladbach,3,0,VfL Wolfsburg,2017
2018-04-21T15:30:00,31,RB Leipzig,0,3,TSG 1899 Hoffenheim,2017
2018-04-21T15:30:00,31,Eintracht Frankfurt,0,0,Hertha BSC,2017
2018-04-21T15:30:00,31,Hamburger SV,0,0,SC Freiburg,2017
2018-04-21T15:30:00,31,Hannover 96,0,0,FC Bayern München,2017
2018-04-21T15:30:00,31,VfB Stuttgart,1,0,Werder Bremen,2017
2018-04-21T18:30:00,31,BV Borussia Dortmund 09,1,0,Bayer Leverkusen,2017
2018-04-22T15:30:00,31,FC Augsburg,1,0,1. FSV Mainz 05,2017
2018-04-22T18:00:00,31,1. FC Köln,1,2,FC Schalke 04,2017
2018-04-27T20:30:00,32,TSG 1899 Hoffenheim,1,1,Hannover 96,2017
2018-04-28T15:30:00,32,FC Bayern München,1,0,Eintracht Frankfurt,2017
2018-04-28T15:30:00,32,Hertha BSC,0,1,FC Augsburg,2017
2018-04-28T15:30:00,32,SC Freiburg,1,0,1. FC Köln,2017
2018-04-28T15:30:00,32,FC Schalke 04,1,1,Borussia Mönchengladbach,2017
2018-04-28T15:30:00,32,VfL Wolfsburg,0,2,Hamburger SV,2017
2018-04-28T18:30:00,32,Bayer Leverkusen,0,0,VfB Stuttgart,2017
2018-04-29T15:30:00,32,1. FSV Mainz 05,1,0,RB Leipzig,2017
2018-04-29T18:00:00,32,Werder Bremen,1,1,BV Borussia Dortmund 09,2017
2018-05-05T15:30:00,33,BV Borussia Dortmund 09,1,2,1. FSV Mainz 05,2017
2018-05-05T15:30:00,33,RB Leipzig,2,0,VfL Wolfsburg,2017
2018-05-05T15:30:00,33,1. FC Köln,1,0,FC Bayern München,2017
2018-05-05T15:30:00,33,Werder Bremen,0,0,Bayer Leverkusen,2017
2018-05-05T15:30:00,33,Borussia Mönchengladbach,1,0,SC Freiburg,2017
2018-05-05T15:30:00,33,Eintracht Frankfurt,1,0,Hamburger SV,2017
2018-05-05T15:30:00,33,FC Augsburg,1,2,FC Schalke 04,2017
2018-05-05T15:30:00,33,Hannover 96,3,0,Hertha BSC,2017
2018-05-05T15:30:00,33,VfB Stuttgart,1,0,TSG 1899 Hoffenheim,2017
2018-05-12T15:30:00,34,FC Bayern München,1,2,VfB Stuttgart,2017
2018-05-12T15:30:00,34,TSG 1899 Hoffenheim,1,0,BV Borussia Dortmund 09,2017
2018-05-12T15:30:00,34,Hertha BSC,1,3,RB Leipzig,2017
2018-05-12T15:30:00,34,SC Freiburg,0,0,FC Augsburg,2017
2018-05-12T15:30:00,34,FC Schalke 04,1,0,Eintracht Frankfurt,2017
2018-05-12T15:30:00,34,Bayer Leverkusen,2,0,Hannover 96,2017
2018-05-12T15:30:00,34,Hamburger SV,1,1,Borussia Mönchengladbach,2017
2018-05-12T15:30:00,34,1. FSV Mainz 05,1,1,Werder Bremen,2017
2018-05-12T15:30:00,34,VfL Wolfsburg,1,1,1. FC Köln,2017
2018-08-24T20:30:00,1,FC Bayern München,1,0,TSG 1899 Hoffenheim,2018
2018-08-25T15:30:00,1,Hertha BSC,1,0,1. FC Nürnberg,2018
2018-08-25T15:30:00,1,Werder Bremen,0,0,Hannover 96,2018
2018-08-25T15:30:00,1,SC Freiburg,0,1,Eintracht Frankfurt,2018
2018-08-25T15:30:00,1,VfL Wolfsburg,1,0,FC Schalke 04,2018
2018-08-25T15:30:00,1,Fortuna Düsseldorf,1,0,FC Augsburg,2018
2018-08-25T18:30:00,1,Borussia Mönchengladbach,0,0,Bayer Leverkusen,2018
2018-08-26T15:30:00,1,1. FSV Mainz 05,0,0,VfB Stuttgart,2018
2018-08-26T18:00:00,1,BV Borussia Dortmund 09,3,1,RB Leipzig,2018
2018-08-31T20:30:00,2,Hannover 96,0,0,BV Borussia Dortmund 09,2018
2018-09-01T15:30:00,2,TSG 1899 Hoffenheim,0,1,SC Freiburg,2018
2018-09-01T15:30:00,2,Bayer Leverkusen,1,1,VfL Wolfsburg,2018
2018-09-01T15:30:00,2,Eintracht Frankfurt,0,1,Werder Bremen,2018
2018-09-01T15:30:00,2,FC Augsburg,1,0,Borussia Mönchengladbach,2018
2018-09-01T15:30:00,2,1. FC Nürnberg,0,1,1. FSV Mainz 05,2018
2018-09-01T18:30:00,2,VfB Stuttgart,0,1,FC Bayern München,2018
2018-09-02T15:30:00,2,RB Leipzig,0,0,Fortuna Düsseldorf,2018
2018-09-02T18:00:00,2,FC Schalke 04,0,1,Hertha BSC,2018
2018-09-14T20:30:00,3,BV Borussia Dortmund 09,1,0,Eintracht Frankfurt,2018
2018-09-15T15:30:00,3,FC Bayern München,2,1,Bayer Leverkusen,2018
2018-09-15T15:30:00,3,RB Leipzig,2,1,Hannover 96,2018
2018-09-15T15:30:00,3,1. FSV Mainz 05,0,0,FC Augsburg,2018
2018-09-15T15:30:00,3,VfL Wolfsburg,0,0,Hertha BSC,2018
2018-09-15T15:30:00,3,Fortuna Düsseldorf,1,0,TSG 1899 Hoffenheim,2018
2018-09-15T18:30:00,3,Borussia Mönchengladbach,1,0,FC Schalke 04,2018
2018-09-16T15:30:00,3,Werder Bremen,1,0,1. FC Nürnberg,2018
2018-09-16T18:00:00,3,SC Freiburg,1,1,VfB Stuttgart,2018
2018-09-21T20:30:00,4,VfB Stuttgart,0,0,Fortuna Düsseldorf,2018
2018-09-22T15:30:00,4,TSG 1899 Hoffenheim,1,0,BV Borussia Dortmund 09,2018
2018-09-22T15:30:00,4,Hertha BSC,2,1,Borussia Mönchengladbach,2018
2018-09-22T15:30:00,4,FC Augsburg,1,2,Werder Bremen,2018
2018-09-22T15:30:00,4,VfL Wolfsburg,0,2,SC Freiburg,2018
2018-09-22T15:30:00,4,1. FC Nürnberg,0,0,Hannover 96,2018
2018-09-22T18:30:00,4,FC Schalke 04,0,1,FC Bayern München,2018
2018-09-23T15:30:00,4,Bayer Leverkusen,0,0,1. FSV Mainz 05,2018
2018-09-23T18:00:00,4,Eintracht Frankfurt,1,0,RB Leipzig,2018
2018-09-25T18:30:00,5,Werder Bremen,2,0,Hertha BSC,2018
2018-09-25T20:30:00,5,FC Bayern München,0,0,FC Augsburg,2018
2018-09-25T20:30:00,5,Hannover 96,0,1,TSG 1899 Hoffenheim,2018
2018-09-25T20:30:00,5,SC Freiburg,0,0,FC Schalke 04,2018
2018-09-26T18:30:00,5,Fortuna Düsseldorf,0,0,Bayer Leverkusen,2018
2018-09-26T20:30:00,5,BV Borussia Dortmund 09,2,0,1. FC Nürnberg,2018
2018-09-26T20:30:00,5,RB Leipzig,1,0,VfB Stuttgart,2018
2018-09-26T20:30:00,5,Borussia Mönchengladbach,0,0,Eintracht Frankfurt,2018
2018-09-26T20:30:00,5,1. FSV Mainz 05,0,0,VfL Wolfsburg,2018
2018-09-28T20:30:00,6,Hertha BSC,2,0,FC Bayern München,2018
2018-09-29T15:30:00,6,FC Schalke 04,1,0,1. FSV Mainz 05,2018
2018-09-29T15:30:00,6,TSG 1899 Hoffenheim,0,0,RB Leipzig,2018
2018-09-29T15:30:00,6,VfB Stuttgart,1,0,Werder Bremen,2018
2018-09-29T15:30:00,6,VfL Wolfsburg,1,1,Borussia Mönchengladbach,2018
2018-09-29T15:30:00,6,1. FC Nürnberg,1,0,Fortuna Düsseldorf,2018
2018-09-29T18:30:00,6,Bayer Leverkusen,2,0,BV Borussia Dortmund 09,2018
2018-09-30T15:30:00,6,Eintracht Frankfurt,2,0,Hannover 96,2018
2018-09-30T18:00:00,6,FC Augsburg,2,0,SC Freiburg,2018
2018-10-05T20:30:00,7,Werder Bremen,1,0,VfL Wolfsburg,2018
2018-10-06T15:30:00,7,BV Borussia Dortmund 09,0,1,FC Augsburg,2018
2018-10-06T15:30:00,7,Hannover 96,2,0,VfB Stuttgart,2018
2018-10-06T15:30:00,7,1. FSV Mainz 05,0,0,Hertha BSC,2018
2018-10-06T15:30:00,7,Fortuna Düsseldorf,0,0,FC Schalke 04,2018
